"site_code","date_index","one_week_date","Log10_NoV_norm","Easting","Northing","carehome_density","school_density","BAME","prop_urb","lockdown_lifting","lockdown_step3","lockdown_step4","lockdown_planB","mobility","imd_score","rain_rolling_7day","temp_rolling_7day","nov_3week"
"UKENSW_WXW_TP000086",1,"24/05/2021",NA,328049,124551,55.54077305,95.28373679,0.065639049,0.342431832,0,1,0,0,-21.0446827,18.5112774,1.18004285714289e-06,282.6222772,NA
"UKENSW_WXW_TP000100",1,"24/05/2021",NA,331469,156981,69.48926036,77.78287164,0.05115726,0.416207534,0,1,0,0,-19.65750883,24.53700684,2.58718571428583e-06,282.8397065,NA
"UKENSW_WXW_TP000101",1,"24/05/2021",NA,366380,76721,28.62341014,72.89197315,0.031522824,0.325453079,0,1,0,0,-18.28571429,24.92772066,1.52593285714287e-05,282.9705302,NA
"UKENTH_TWU_TP000010",1,"24/05/2021",3.692810809,478989,214851,23.27941367,70.12439078,0.264505353,0.735761871,0,1,0,0,-25.99240247,13.93140103,2.4603042857143e-05,282.3401763,3.692810809
"UKENTH_TWU_TP000013",1,"24/05/2021",NA,467999,155201,23.44098768,62.73306022,0.156108497,0.791821887,0,1,0,0,-22.29192702,13.92360851,4.6776142857142e-06,282.6916546,NA
"UKENTH_TWU_TP000014",1,"24/05/2021",NA,545469,181671,9.464183122,64.94317982,0.509022684,0.875831265,0,1,0,0,-38.19717405,23.16305619,1.43139000000001e-05,282.8005353,NA
"UKENTH_TWU_TP000015",1,"24/05/2021",NA,529519,166319,40.72029785,72.76643395,0.464031435,0.849904064,0,1,0,0,-28.85160466,18.23138955,4.63931857142856e-05,282.5712751,NA
"UKENTH_TWU_TP000021",1,"24/05/2021",NA,513709,201061,12.54569357,223.3562202,0.183579657,0.55324555,0,1,0,0,-29.85161639,10.2373044,1.80020428571428e-05,282.5352958,NA
"UKENTH_TWU_TP000033",1,"24/05/2021",NA,485799,159501,30.27859777,82.77463122,0.18968676,0.801930264,0,1,0,0,-25.37773549,11.73723456,9.42104285714299e-06,282.6765846,NA
"UKENTH_TWU_TP000050",1,"24/05/2021",NA,528799,140201,16.74763108,69.39823275,0.261445044,0.636349415,0,1,0,0,-22.81008897,18.19928226,3.08634714285714e-05,282.8921685,NA
"UKENTH_TWU_TP000052",1,"24/05/2021",2.97614197,549086,180831,13.44305168,62.07304034,0.432375089,0.894834363,0,1,0,0,-36.16581251,21.60172905,3.04310428571428e-05,282.7667538,2.97614197
"UKENTH_TWU_TP000054",1,"24/05/2021",NA,535659,193171,22.46209163,61.60313955,0.430827056,0.849371326,0,1,0,0,-32.39357429,23.42225619,7.16461428571426e-06,282.7355895,NA
"UKENTH_TWU_TP000073",1,"24/05/2021",4.29831765,500299,151601,12.63547958,83.84984465,0.173205722,0.775603647,0,1,0,0,-30.16597072,9.323554294,1.71913285714285e-05,282.6425726,4.29831765
"UKENTH_TWU_TP000084",1,"24/05/2021",NA,518999,168301,31.49243428,60.42297686,0.28198129,0.905564263,0,1,0,0,-33.83584252,10.23108229,3.47550428571429e-05,282.7483121,NA
"UKENTH_TWU_TP000100",1,"24/05/2021",NA,487709,186961,21.05584884,83.81769089,0.317894519,0.796702861,0,1,0,0,-23.59814492,11.66121026,1.58876142857142e-05,282.3666674,NA
"UKENTH_TWU_TP000102",1,"24/05/2021",NA,555599,176701,13.84880611,77.12504071,0.266113414,0.81206824,0,1,0,0,-30.59069374,15.1661647,4.37639000000001e-05,282.6291865,NA
"UKENTH_TWU_TP000103",1,"24/05/2021",NA,512349,217841,20.98499163,64.4358235,0.561249242,0.732447363,0,1,0,0,-14.29310409,23.3740027,2.99338999999999e-05,282.2689999,NA
"UKENTH_TWU_TP000106",1,"24/05/2021",NA,504199,191941,22.37315793,73.99824538,0.248720018,0.748721552,0,1,0,0,-29.09596795,12.24026653,1.45024714285715e-05,282.5340511,NA
"UKENTH_TWU_TP000113",1,"24/05/2021",NA,515409,174721,16.80980936,54.48857478,0.528084325,0.883315056,0,1,0,0,-29.69920972,16.69808937,1.70711857142858e-05,282.9141913,NA
"UKENTH_TWU_TP000116",1,"24/05/2021",NA,449859,166721,22.1903779,74.14343554,0.090767033,0.813267166,0,1,0,0,-24.27503702,10.08892107,7.64904285714311e-06,282.5738556,NA
"UKENTH_TWU_TP000122",1,"24/05/2021",NA,471099,170701,17.5154388,66.93101732,0.310344486,0.799659728,0,1,0,0,-31.15556254,17.45112448,1.10049000000001e-05,282.7018397,NA
"UKENTH_TWU_TP000125",1,"24/05/2021",NA,551499,181901,15.63180654,56.77327485,0.339466233,0.807401904,0,1,0,0,-28.78938251,22.19109421,1.17824714285715e-05,282.6566028,NA
"UKENTH_TWU_TP000126",1,"24/05/2021",NA,539251,209766,17.23426215,84.11387013,0.148800414,0.649178884,0,1,0,0,-22.96144416,15.93624707,1.66632857142865e-06,282.3291707,NA
"UKENTH_TWU_TP000133",1,"24/05/2021",NA,494299,179201,11.56692842,73.17819721,0.599255095,0.799166776,0,1,0,0,-27.24785471,19.86362344,1.08424714285715e-05,282.81783,NA
"UKENTH_TWU_TP000139",1,"24/05/2021",NA,412709,185801,19.88512036,84.14556437,0.203856895,0.721517436,0,1,0,0,-24.10210016,19.14917238,6.13675714285719e-06,282.6091893,NA
"UKENTH_TWU_TP000155",1,"24/05/2021",NA,503199,157401,19.90377711,91.08205398,0.238345571,0.846195369,0,1,0,0,-30.01287878,10.05066597,1.51324714285713e-05,282.6780908,NA
"UKENTH_TWU_TP000159",1,"24/05/2021",NA,454389,202231,13.9469609,87.13691138,0.289125761,0.783006083,0,1,0,0,-30.38420246,16.35319025,1.86656142857142e-05,282.6824306,NA
"UKENAN_AW_TP000016",2,"31/05/2021",3.166716595,508487,249332,45.63787047,76.56114328,0.285790427,0.451289326,0,1,0,0,-31.81808844,18.32439455,0.000877753,281.1410353,3.166716595
"UKENAN_AW_TP000023",2,"31/05/2021",5.88127531,535699,340996,22.61205765,83.9619918,0.063382687,0.442780283,0,1,0,0,-13.12078997,18.41974316,0.001114582,281.0441046,5.88127531
"UKENAN_AW_TP000037",2,"31/05/2021",3.903311068,493847,268578,46.12113427,102.1467812,0.130760913,0.469652264,0,1,0,0,-32.98256612,19.14621772,0.001030129,280.7681263,3.903311068
"UKENAN_AW_TP000050",2,"31/05/2021",4.897693102,547187,261751,14.67441713,65.0998724,0.239571149,0.535729004,0,1,0,0,-39.78868296,11.24341364,0.000846115,281.2704422,4.897693102
"UKENAN_AW_TP000051",2,"31/05/2021",4.796108887,502806,226864,18.14535083,67.29204992,0.542072957,0.608235937,0,1,0,0,-28.25206652,23.97501893,0.000798296,281.0881713,4.796108887
"UKENAN_AW_TP000055",2,"31/05/2021",5.540512309,573806,206725,12.74058882,77.71768832,0.139765582,0.435855358,0,1,0,0,-36.56455003,11.3906665,0.000437657,281.6274323,5.540512309
"UKENAN_AW_TP000063",2,"31/05/2021",4.732276406,602226,223615,34.05130865,65.95441606,0.158600042,0.612357018,0,1,0,0,-39.32524034,14.96512843,0.000439375,281.5595639,4.732276406
"UKENAN_AW_TP000069",2,"31/05/2021",2.780945214,488411,240500,15.45343649,76.13040354,0.305273651,0.525628928,0,1,0,0,-35.5094039,17.34084719,0.000904572,281.1031883,2.780945214
"UKENAN_AW_TP000082",2,"31/05/2021",5.269604345,560459,304206,36.21294161,57.64317517,0.041253024,0.272486924,0,1,0,0,-20.75982282,12.6477287,0.001086606,281.2359181,5.269604345
"UKENAN_AW_TP000107",2,"31/05/2021",3.551756597,481616,261993,31.49815503,76.52056923,0.202039383,0.417050818,0,1,0,0,-35.94276312,21.61834343,0.001013405,280.845782,3.551756597
"UKENAN_AW_TP000115",2,"31/05/2021",5.567368304,651859,311135,32.33836004,88.76567746,0.061750419,0.421688203,0,1,0,0,-29.71590562,36.38426429,0.001145418,281.1146208,5.567368304
"UKENAN_AW_TP000116",2,"31/05/2021",3.552313549,526212,410959,31.9885858,112.6653252,0.042778563,0.358140253,0,1,0,0,-25.43894299,34.02040488,0.001014586,280.5913815,3.552313549
"UKENAN_AW_TP000144",2,"31/05/2021",3.894018201,617466,241968,17.97323439,72.82368322,0.150367322,0.577459918,0,1,0,0,-33.72004159,22.38813909,0.000686087,281.3846237,3.894018201
"UKENAN_AW_TP000148",2,"31/05/2021",5.180301605,614064,214273,58.93404344,70.75299363,0.044758141,0.615104284,0,1,0,0,-31,48.06123054,0.000423921,281.6209084,5.180301605
"UKENAN_AW_TP000154",2,"31/05/2021",4.752157927,560275,322372,27.64497595,104.3875734,0.078896291,0.309586587,0,1,0,0,-20.71543307,26.29407357,0.001171797,281.1632603,4.752157927
"UKENAN_AW_TP000161",2,"31/05/2021",4.680363573,499884,370410,28.62810223,84.00575171,0.075070962,0.457699687,0,1,0,0,-28.19397171,23.87582972,0.0009332,280.66565,4.680363573
"UKENAN_AW_TP000170",2,"31/05/2021",5.390076894,653429,297861,33.34557169,84.17819043,0.032604228,0.598076701,0,1,0,0,-27.90017582,31.33795197,0.001025841,281.1524489,5.390076894
"UKENAN_AW_TP000200",2,"31/05/2021",3.919519976,627841,307418,26.920842,82.05283526,0.100182769,0.50101945,0,1,0,0,-31.82986651,20.44192056,0.001190424,281.1366941,3.919519976
"UKENAN_AW_TP000210",2,"31/05/2021",3.005367047,521980,298342,18.38256274,78.84396117,0.252795595,0.412568134,0,1,0,0,-31.50507161,25.00839697,0.001112367,281.138514,3.005367047
"UKENAN_AW_TP000293",2,"31/05/2021",3.609022286,545869,314163,21.97797277,114.6164594,0.03949554,0.158708474,0,1,0,0,-29.28323442,31.67848747,0.00116376,281.2075239,3.609022286
"UKENAN_AW_TP000303",2,"31/05/2021",5.812266377,573699,190651,15.73206641,82.0684527,0.15687991,0.51126442,0,1,0,0,-35.19323423,26.99593904,0.000399618,281.8888826,5.812266377
"UKENAN_AW_TP000307",2,"31/05/2021",4.281559694,587999,187601,41.56452959,74.82617199,0.120586396,0.67156331,0,1,0,0,-38.09692274,20.80071851,0.000405143,282.0839789,4.281559694
"UKENAN_AW_TP000308",2,"31/05/2021",4.407294191,565353,175767,18.31969555,73.94341845,0.248688563,0.356055849,0,1,0,0,-36.72353805,20.20759936,0.000425101,281.9978957,4.407294191
"UKENMI_ST_TP000018",2,"31/05/2021",NA,389999,301651,27.69265998,93.31342415,0.453468539,0.809827642,0,1,0,0,-32.95116222,32.77506914,0.000754953,280.7146471,NA
"UKENMI_ST_TP000036",2,"31/05/2021",5.60796606,395499,322271,20.28596632,90.33221484,0.094489334,0.756142584,0,1,0,0,-31.69603198,15.48175127,0.000707135,280.5516088,5.60796606
"UKENMI_ST_TP000056",2,"31/05/2021",3.446080523,426849,325511,37.87951795,69.6147878,0.189702336,0.609457963,0,1,0,0,-36.38272689,22.36936924,0.000651895,280.5473578,3.446080523
"UKENMI_ST_TP000060",2,"31/05/2021",3.669353962,370979,301401,16.17136515,92.96884927,0.109037124,0.593580794,0,1,0,0,-23.92587397,33.63402921,0.000887505,280.778731,3.669353962
"UKENMI_ST_TP000062",2,"31/05/2021",4.856139441,419379,291391,25.44194012,80.86253104,0.279113689,0.764340381,0,1,0,0,-35.75514684,33.48915907,0.000690122,280.7148202,4.856139441
"UKENMI_ST_TP000068",2,"31/05/2021",3.331671957,433599,273701,20.08644881,81.27678916,0.32835739,0.686185216,0,1,0,0,-42.41659281,22.88142864,0.000765342,280.8202591,3.331671957
"UKENMI_ST_TP000074",2,"31/05/2021",4.511804133,439359,334491,26.5439936,84.44360893,0.265382349,0.697851396,0,1,0,0,-36.96790113,26.00331414,0.000660783,280.5528114,4.511804133
"UKENMI_ST_TP000099",2,"31/05/2021",4.720913345,380829,216121,37.75378364,76.76092957,0.146457353,0.777991378,0,1,0,0,-40.04133596,19.2770059,0.001286319,281.3366091,4.720913345
"UKENMI_ST_TP000100",2,"31/05/2021",4.992490941,402189,301921,24.58189221,74.54533577,0.101197532,0.736690835,0,1,0,0,-31.297734,27.79143129,0.000726005,280.6357427,4.992490941
"UKENMI_ST_TP000120",2,"31/05/2021",4.727233616,382559,273751,42.80642602,113.3826078,0.045531848,0.784991153,0,1,0,0,-34.85789024,21.21502751,0.000788781,280.8647163,4.727233616
"UKENMI_ST_TP000137",2,"31/05/2021",5.106031025,453099,321301,23.02902524,89.1323871,0.232123889,0.780747525,0,1,0,0,-38.27504327,16.31667635,0.0007634,280.6106885,5.106031025
"UKENMI_ST_TP000143",2,"31/05/2021",NA,454829,362421,37.01791612,111.4440314,0.057636341,0.865019712,0,1,0,0,-24.28576232,27.11781991,0.000788403,280.1938891,NA
"UKENMI_ST_TP000156",2,"31/05/2021",NA,416499,292356,23.15393084,79.82544548,0.505334449,0.81418656,0,1,0,0,-35.60158748,34.51764515,0.000682693,280.6553308,3.116048427
"UKENMI_ST_TP000163",2,"31/05/2021",4.129505003,464729,342221,28.27584543,85.52683583,0.27076085,0.750149967,0,1,0,0,-37.11540818,26.61473169,0.000775359,280.3780603,4.129505003
"UKENMI_ST_TP000164",2,"31/05/2021",NA,433479,295881,28.83707718,85.05225586,0.144513656,0.849140815,0,1,0,0,-29.12801422,21.84931771,0.000728288,280.7306872,NA
"UKENMI_ST_TP000180",2,"31/05/2021",NA,387079,283821,30.36242433,60.26653227,0.134517971,0.793096634,0,1,0,0,-35.63673181,23.27839976,0.000676535,280.7076501,3.791614865
"UKENMI_ST_TP000182",2,"31/05/2021",4.344655137,449419,276351,31.11038588,84.88878384,0.159309719,0.66357527,0,1,0,0,-34.02077209,13.40961034,0.000891407,280.7233583,4.344655137
"UKENMI_ST_TP000184",2,"31/05/2021",5.563502456,361299,313701,19.36051848,83.34458742,0.146895087,0.642414434,0,1,0,0,-23.03416917,21.29450982,0.000800525,280.8402558,5.563502456
"UKENMI_ST_TP000186",2,"31/05/2021",3.9969467,487449,405991,23.87223826,87.77239449,0.098029807,0.566019949,0,1,0,0,-29.42846544,27.76673718,0.00103738,280.7317192,3.9969467
"UKENMI_ST_TP000199",2,"31/05/2021",4.827162894,408459,262631,10.80261936,93.15851398,0.112988148,0.641652822,0,1,0,0,-41.23303669,25.17995281,0.000732617,280.9057807,4.827162894
"UKENMI_ST_TP000207",2,"31/05/2021",3.67016313,387819,339051,33.58413389,99.83288142,0.162642919,0.745100282,0,1,0,0,-31.41422808,30.25986529,0.000588466,280.5097816,3.67016313
"UKENMI_ST_TP000208",2,"31/05/2021",4.915911284,378889,204891,40.49691626,94.09822892,0.041111923,0.67220826,0,1,0,0,-34.84424781,11.16219394,0.001290758,281.2227825,4.915911284
"UKENMI_ST_TP000222",2,"31/05/2021",3.759873952,459849,311851,26.99785375,64.98088126,0.511242664,0.74366312,0,1,0,0,-30.86082966,24.82584562,0.000883709,280.6015925,3.759873952
"UKENMI_ST_TP000225",2,"31/05/2021",4.062915794,427569,262891,32.14149949,67.60618569,0.18714589,0.740567288,0,1,0,0,-39.24152548,13.7782833,0.000802202,280.9583062,4.062915794
"UKENMI_ST_TP000241",2,"31/05/2021",NA,384619,253411,16.20805302,92.10629725,0.105121294,0.772422145,0,1,0,0,-33.5000287,22.07057022,0.00084187,281.2183284,4.270533488
"UKENMI_ST_TP000256",2,"31/05/2021",5.022753245,389929,224861,32.4472099,66.64988604,0.088558517,0.836925383,0,1,0,0,-42.45101133,14.76559589,0.001204196,281.0562961,5.022753245
"UKENNE_NU_TP000012",2,"31/05/2021",3.504627784,456119,524091,28.04400493,125.3276117,0.159081443,0.46985392,0,1,0,0,-25.71686163,42.69570983,0.001889073,280.6099173,3.504627784
"UKENNE_NU_TP000028",2,"31/05/2021",NA,441059,556121,34.72551418,96.39890473,0.071321755,0.602225168,0,1,0,0,-35.41017403,30.05836305,0.001498493,280.4734506,NA
"UKENNE_NU_TP000030",2,"31/05/2021",3.50831687,444099,542631,30.99986792,97.01617634,0.016936579,0.506388658,0,1,0,0,-29.85001707,42.26841588,0.001648633,280.2612234,3.50831687
"UKENNE_NU_TP000031",2,"31/05/2021",3.65000043,433599,566401,23.58419266,77.99183756,0.121222771,0.48925131,0,1,0,0,-35.77581999,24.72358066,0.001530997,280.2249666,3.65000043
"UKENNE_NU_TP000039",2,"31/05/2021",NA,462098,522827,39.66580328,108.4029442,0.01942675,0.412538233,0,1,0,0,-28.86950058,26.4983974,0.00207266,280.6726441,NA
"UKENNE_NU_TP000046",2,"31/05/2021",5.097258986,451989,527651,28.29083829,83.84728559,0.035568216,0.500926927,0,1,0,0,-26.01782062,34.36476834,0.001804126,280.6039587,5.097258986
"UKENNE_NU_TP000048",2,"31/05/2021",NA,432099,550801,29.54646399,85.592695,0.024057559,0.424661591,0,1,0,0,-34.40871602,27.12245823,0.001601599,280.2421385,NA
"UKENNE_NU_TP000051",2,"31/05/2021",4.912985273,428919,511531,31.93132179,104.4386365,0.060483288,0.462740355,0,1,0,0,-34.9149751,25.27531857,0.001904788,280.2522401,4.912985273
"UKENNE_NU_TP000055",2,"31/05/2021",4.509759811,432799,555701,13.14090019,109.9959099,0.028360277,0.57870398,0,1,0,0,-34.88365554,25.69684192,0.00155735,280.3531457,4.509759811
"UKENNE_YW_TP000029",2,"31/05/2021",NA,460089,447151,16.59852124,80.06870015,0.083404073,0.624515425,0,1,0,0,-40.42156036,14.24008091,0.001205522,280.4624223,NA
"UKENNE_YW_TP000054",2,"31/05/2021",NA,444556,394415,41.93055737,103.7663167,0.180678185,0.652855444,0,1,0,0,-30.64878922,39.79301246,0.001006369,280.4754886,NA
"UKENNE_YW_TP000057",2,"31/05/2021",3.340205111,439589,391567,19.92055596,81.87066955,0.251070927,0.657363729,0,1,0,0,-37.73331273,28.83307337,0.00090066,280.242771,3.340205111
"UKENNE_YW_TP000063",2,"31/05/2021",3.427502064,435069,420411,19.64387808,93.45485541,0.168152946,0.58220391,0,1,0,0,-32.2617553,26.5010782,0.001079155,280.4518585,3.427502064
"UKENNE_YW_TP000082",2,"31/05/2021",NA,418979,438751,17.59225869,99.04151872,0.509862881,0.691790419,0,1,0,0,-35.56720336,39.24685492,0.001255793,280.0384035,2.987183824
"UKENNE_YW_TP000086",2,"31/05/2021",NA,409249,422391,28.14318447,95.98403096,0.233704159,0.649524627,0,1,0,0,-32.80643691,31.93961396,0.001317027,279.7317783,NA
"UKENNE_YW_TP000094",2,"31/05/2021",3.31819103,418099,420701,35.31851041,71.83900201,0.295316122,0.507159654,0,1,0,0,-28.77206351,26.74627319,0.001059035,279.8386285,3.31819103
"UKENNE_YW_TP000095",2,"31/05/2021",NA,516284,429068,33.47798658,82.82710856,0.074934863,0.676162975,0,1,0,0,-28.99912802,33.64078702,0.001225608,280.6477453,3.547733582
"UKENNE_YW_TP000096",2,"31/05/2021",5.326451148,408519,441231,25.59651376,84.12565535,0.292178441,0.658096123,0,1,0,0,-35.88793709,34.8960631,0.001617934,279.6964784,5.326451148
"UKENNE_YW_TP000098",2,"31/05/2021",NA,434649,430711,18.03331756,94.80408727,0.261876444,0.588059706,0,1,0,0,-39.62396269,31.55478997,0.001179701,280.2930727,2.462898439
"UKENNE_YW_TP000102",2,"31/05/2021",5.14873374,437799,407001,27.54150513,114.0337553,0.043859437,0.741665189,0,1,0,0,-30.58110584,33.55902994,0.001052441,280.3877889,5.14873374
"UKENNE_YW_TP000107",2,"31/05/2021",NA,426089,419971,26.39082639,85.26897318,0.305480682,0.667097562,0,1,0,0,-30.26389405,30.03544021,0.001100497,280.2830448,3.151602837
"UKENNE_YW_TP000112",2,"31/05/2021",4.04181964,439229,374651,38.08772816,73.4677087,0.049250312,0.687599643,0,1,0,0,-32.26800454,22.83924006,0.000776062,280.1102355,4.04181964
"UKENNE_YW_TP000119",2,"31/05/2021",4.643395943,460189,405981,27.68401004,109.5926609,0.145964938,0.63248618,0,1,0,0,-32.57142766,26.30188061,0.001039694,280.6482191,4.643395943
"UKENNE_YW_TP000141",2,"31/05/2021",4.888523228,443369,385781,20.60183198,65.25759826,0.060349222,0.611187226,0,1,0,0,-36.71509952,22.46170091,0.000872226,280.3206795,4.888523228
"UKENNW_UU_TP000012",2,"31/05/2021",4.925826852,321942,468543,18.20250303,94.63954148,0.033265353,0.681724888,0,1,0,0,-32.70091963,32.81771507,0.002308983,280.6991499,4.925826852
"UKENNW_UU_TP000017",2,"31/05/2021",NA,332919,389491,37.33959771,73.43888537,0.056700133,0.715868092,0,1,0,0,-35.28571869,35.39243476,0.000735226,281.5026345,NA
"UKENNW_UU_TP000018",2,"31/05/2021",4.312214638,360469,429411,24.62654788,85.4091957,0.516173129,0.669364529,0,1,0,0,-30.29989479,40.01351889,0.001530891,280.2188056,4.312214638
"UKENNW_UU_TP000019",2,"31/05/2021",4.321526907,376549,404691,19.04738007,76.53479769,0.310232032,0.79497487,0,1,0,0,-34.31326825,34.30938579,0.001138416,280.3377662,4.321526907
"UKENNW_UU_TP000023",2,"31/05/2021",NA,334328,385183,36.02316562,71.36934276,0.043114647,0.6191496,0,1,0,0,-35.294762,25.73791738,0.000741924,281.4689266,NA
"UKENNW_UU_TP000024",2,"31/05/2021",4.925980906,382849,435121,24.393875,86.34353476,0.411373863,0.795578256,0,1,0,0,-25.86853959,42.3989497,0.001884617,279.6703588,4.925980906
"UKENNW_UU_TP000026",2,"31/05/2021",4.316908332,380039,407811,25.87845285,85.45169574,0.187366302,0.802016104,0,1,0,0,-35.2620987,29.22926484,0.001216396,280.0509833,4.316908332
"UKENNW_UU_TP000027",2,"31/05/2021",3.247209071,338811,556534,19.61881394,80.2270158,0.038613213,0.74619457,0,1,0,0,-37.85588388,25.81034793,0.001673949,280.359273,3.247209071
"UKENNW_UU_TP000038",2,"31/05/2021",NA,366639,357111,17.95668541,81.06099308,0.088122908,0.684839598,0,1,0,0,-36.99784058,22.12152806,0.000628196,280.7882122,3.517387493
"UKENNW_UU_TP000047",2,"31/05/2021",NA,342338,374328,17.43770209,90.74865625,0.04004837,0.721995708,0,1,0,0,-35.8563207,22.53356593,0.000740651,281.4614542,NA
"UKENNW_UU_TP000050",2,"31/05/2021",NA,333099,446501,44.21240186,65.55280379,0.045076645,0.84362016,0,1,0,0,-25.9359075,39.22362132,0.001167559,281.4246408,4.096038701
"UKENNW_UU_TP000067",2,"31/05/2021",4.778652748,393789,394841,14.23876474,73.94177544,0.128396502,0.830965597,0,1,0,0,-38.09895012,32.80202658,0.000906503,280.2078722,4.778652748
"UKENNW_UU_TP000068",2,"31/05/2021",NA,375619,433371,49.15226566,91.02114097,0.165876423,0.749117026,0,1,0,0,-30.65608993,38.27120352,0.001660162,279.7716014,NA
"UKENNW_UU_TP000076",2,"31/05/2021",4.800775006,345699,458711,16.34762163,68.14730058,0.10084325,0.813114116,0,1,0,0,-39.28442607,26.06076132,0.001997126,280.4353145,4.800775006
"UKENNW_UU_TP000078",2,"31/05/2021",4.455241689,365809,399001,19.83374556,101.0049782,0.075965733,0.828263962,0,1,0,0,-36.0562851,35.70555393,0.000890896,280.8632391,4.455241689
"UKENNW_UU_TP000084",2,"31/05/2021",3.599970392,389609,378201,32.42667519,95.44834765,0.059435681,0.740240744,0,1,0,0,-37.00810798,15.42683177,0.00072201,280.3059809,3.599970392
"UKENNW_UU_TP000095",2,"31/05/2021",4.575183615,324149,390251,18.57355125,44.13428391,0.038481044,0.725003006,0,1,0,0,-35.28571429,18.80501512,0.000710832,281.5494229,4.575183615
"UKENNW_UU_TP000102",2,"31/05/2021",4.884091133,345709,427931,31.63143734,65.55612434,0.223568053,0.772015586,0,1,0,0,-27.77231319,26.05545481,0.001229149,281.1319489,4.884091133
"UKENNW_UU_TP000103",2,"31/05/2021",4.10045696,388287,412525,23.03766971,99.04953898,0.381939411,0.857273363,0,1,0,0,-27.89403132,35.46486782,0.001292134,279.6717511,4.10045696
"UKENNW_UU_TP000110",2,"31/05/2021",NA,333486,392845,18.35554824,95.17845068,0.154762792,0.723849142,0,1,0,0,-38.05625579,41.44665061,0.000745146,281.4963865,3.761105446
"UKENNW_UU_TP000115",2,"31/05/2021",NA,353579,395921,17.56151325,76.01529161,0.034405887,0.703612933,0,1,0,0,-38.51669003,36.6581355,0.000813944,281.2118027,NA
"UKENNW_UU_TP000116",2,"31/05/2021",NA,386519,389821,19.13609618,80.70499951,0.12413202,0.759224889,0,1,0,0,-41.5532717,26.20030235,0.000856395,280.534843,4.539465403
"UKENNW_UU_TP000124",2,"31/05/2021",5.233837286,358039,386891,22.22504954,76.32446156,0.06249303,0.452000349,0,1,0,0,-37.41399573,22.40770823,0.000783635,281.1090132,5.233837286
"UKENNW_UU_TP000133",2,"31/05/2021",3.478684826,348172,411615,17.89103329,79.12641303,0.048377177,0.719892626,0,1,0,0,-35.98157444,26.49283309,0.001086112,280.617176,3.478684826
"UKENSO_SW_TP000001",2,"31/05/2021",NA,438718,112480,18.16627664,64.69570578,0.227606805,0.660992934,0,1,0,0,-41.71155947,26.75554973,0.00072042,282.2848144,NA
"UKENSO_SW_TP000004",2,"31/05/2021",3.600289418,470951,105443,25.67033162,69.20846075,0.109334991,0.720707144,0,1,0,0,-36.88236149,24.72363925,0.000829941,282.1869094,3.600289418
"UKENSO_SW_TP000008",2,"31/05/2021",4.308806434,456846,103242,42.815509,56.10564394,0.046614608,0.706103673,0,1,0,0,-30.74202778,12.52756056,0.000769168,282.3192865,4.308806434
"UKENSO_SW_TP000011",2,"31/05/2021",3.53165267,438275,111125,31.8124667,62.32985533,0.033491989,0.701473425,0,1,0,0,-30.06858388,13.44123806,0.000752925,282.3117744,3.53165267
"UKENSO_SW_TP000013",2,"31/05/2021",4.422357225,446839,117931,19.46507649,52.97234878,0.097281132,0.712492093,0,1,0,0,-34.16280554,8.471673034,0.000686244,282.2007979,4.422357225
"UKENSO_SW_TP000016",2,"31/05/2021",NA,460200,85191,56.23934958,64.41800583,0.034052693,0.681747261,0,1,0,0,-22,25.15371657,0.000898581,282.5524471,4.555878257
"UKENSO_SW_TP000022",2,"31/05/2021",4.041991261,633188,162889,36.2643919,82.06788553,0.0498214,0.678763326,0,1,0,0,-27.42245542,27.55420198,0.000702261,282.1984409,4.041991261
"UKENSO_SW_TP000025",2,"31/05/2021",4.318644228,582959,168491,28.62277426,85.70369464,0.169174301,0.748946586,0,1,0,0,-36.64662305,24.00624434,0.000485917,281.9810492,4.318644228
"UKENSO_SW_TP000026",2,"31/05/2021",5.379070519,601950,143308,16.32618969,71.6084954,0.174048418,0.606874146,0,1,0,0,-37.26466683,20.22551456,0.000745072,282.2693855,5.379070519
"UKENSO_SW_TP000028",2,"31/05/2021",3.825901346,628575,139968,65.73609311,91.19786413,0.093625145,0.802384959,0,1,0,0,-26.13690337,29.1904811,0.000806843,282.2090713,3.825901346
"UKENSO_SW_TP000030",2,"31/05/2021",5.229394425,571975,159382,24.63628297,74.11567871,0.131573272,0.733799324,0,1,0,0,-23.35433435,15.32938011,0.000583462,282.0578835,5.229394425
