"site_code","one_week_date","Log10_NoV_norm","nov_3week"
"UKENNW_UU_TP000017",2021-12-20,5.215946613,5.215946613
"UKENNW_UU_TP000017",2021-12-27,NA,5.215946613
"UKENNW_UU_TP000017",2022-01-03,5.594070174,5.4050083935
"UKENNW_UU_TP000017",2022-01-10,NA,5.594070174
"UKENNW_UU_TP000017",2022-01-17,5.253328663,5.4236994185
"UKENNW_UU_TP000017",2022-01-24,NA,5.253328663
"UKENNW_UU_TP000017",2022-01-31,5.957910281,5.605619472
"UKENNW_UU_TP000017",2022-02-07,NA,5.957910281
"UKENNW_UU_TP000017",2022-02-14,6.595896989,6.276903635
"UKENNW_UU_TP000017",2022-02-21,NA,6.595896989
"UKENNW_UU_TP000017",2022-02-28,5.10918907,5.8525430295
"UKENNW_UU_TP000017",2022-03-07,NA,5.10918907
"UKENNW_UU_TP000017",2022-03-14,5.961190632,5.535189851
"UKENNW_UU_TP000017",2022-03-21,NA,5.961190632
"UKENNW_UU_TP000017",2022-03-28,6.241937148,6.10156389
"UKENNW_UU_TP000018",2021-05-24,NA,NA
"UKENNW_UU_TP000018",2021-05-31,4.312214638,4.312214638
"UKENNW_UU_TP000018",2021-06-07,3.947006945,4.1296107915
"UKENNW_UU_TP000018",2021-06-14,NA,4.1296107915
"UKENNW_UU_TP000018",2021-06-21,NA,3.947006945
"UKENNW_UU_TP000018",2021-06-28,4.893892536,4.893892536
"UKENNW_UU_TP000018",2021-07-05,NA,4.893892536
"UKENNW_UU_TP000018",2021-07-12,4.290805018,4.592348777
"UKENNW_UU_TP000018",2021-07-19,NA,4.290805018
"UKENNW_UU_TP000018",2021-07-26,4.505933599,4.3983693085
"UKENNW_UU_TP000018",2021-08-02,NA,4.505933599
"UKENNW_UU_TP000018",2021-08-09,5.180972658,4.8434531285
"UKENNW_UU_TP000018",2021-08-16,NA,5.180972658
"UKENNW_UU_TP000018",2021-08-23,4.500416417,4.8406945375
"UKENNW_UU_TP000018",2021-08-30,NA,4.500416417
"UKENNW_UU_TP000018",2021-09-06,3.010348054,3.7553822355
"UKENNW_UU_TP000018",2021-09-13,NA,3.010348054
"UKENNW_UU_TP000018",2021-09-20,4.859100907,3.9347244805
"UKENNW_UU_TP000018",2021-09-27,NA,4.859100907
"UKENNW_UU_TP000018",2021-10-04,5.390067061,5.124583984
"UKENNW_UU_TP000018",2021-10-11,NA,5.390067061
"UKENNW_UU_TP000018",2021-10-18,5.166777576,5.2784223185
"UKENNW_UU_TP000018",2021-10-25,NA,5.166777576
"UKENNW_UU_TP000018",2021-11-01,5.731162391,5.4489699835
"UKENNW_UU_TP000018",2021-11-08,NA,5.731162391
"UKENNW_UU_TP000018",2021-11-15,5.577699294,5.6544308425
"UKENNW_UU_TP000018",2021-11-22,NA,5.577699294
"UKENNW_UU_TP000018",2021-11-29,5.813548254,5.695623774
"UKENNW_UU_TP000018",2021-12-06,NA,5.813548254
"UKENNW_UU_TP000018",2021-12-13,5.315860096,5.564704175
"UKENNW_UU_TP000018",2021-12-20,NA,5.315860096
"UKENNW_UU_TP000018",2021-12-27,5.807457848,5.561658972
"UKENNW_UU_TP000018",2022-01-03,NA,5.807457848
"UKENNW_UU_TP000018",2022-01-10,4.536759153,5.1721085005
"UKENNW_UU_TP000018",2022-01-17,NA,4.536759153
"UKENNW_UU_TP000018",2022-01-24,5.537892707,5.03732593
"UKENNW_UU_TP000018",2022-01-31,NA,5.537892707
"UKENNW_UU_TP000018",2022-02-07,5.394201483,5.466047095
"UKENNW_UU_TP000018",2022-02-14,NA,5.394201483
"UKENNW_UU_TP000018",2022-02-21,5.880505655,5.637353569
"UKENNW_UU_TP000018",2022-02-28,NA,5.880505655
"UKENNW_UU_TP000018",2022-03-07,5.436435618,5.6584706365
"UKENNW_UU_TP000018",2022-03-14,NA,5.436435618
"UKENNW_UU_TP000018",2022-03-21,5.351061463,5.3937485405
"UKENNW_UU_TP000018",2022-03-28,NA,5.351061463
"UKENNW_UU_TP000019",2021-05-24,NA,NA
"UKENNW_UU_TP000019",2021-05-31,4.321526907,4.321526907
"UKENNW_UU_TP000019",2021-06-07,NA,4.321526907
"UKENNW_UU_TP000019",2021-06-14,4.138596996,4.2300619515
"UKENNW_UU_TP000019",2021-06-21,NA,4.138596996
"UKENNW_UU_TP000019",2021-06-28,4.199258499,4.1689277475
"UKENNW_UU_TP000019",2021-07-05,NA,4.199258499
"UKENNW_UU_TP000019",2021-07-12,4.785174375,4.492216437
"UKENNW_UU_TP000019",2021-07-19,NA,4.785174375
"UKENNW_UU_TP000019",2021-07-26,4.284024,4.5345991875
"UKENNW_UU_TP000019",2021-08-02,NA,4.284024
"UKENNW_UU_TP000019",2021-08-09,3.671908922,3.977966461
"UKENNW_UU_TP000019",2021-08-16,NA,3.671908922
"UKENNW_UU_TP000019",2021-08-23,4.325915034,3.998911978
"UKENNW_UU_TP000019",2021-08-30,NA,4.325915034
"UKENNW_UU_TP000019",2021-09-06,4.013695776,4.169805405
"UKENNW_UU_TP000019",2021-09-13,NA,4.013695776
"UKENNW_UU_TP000019",2021-09-20,4.219561634,4.116628705
"UKENNW_UU_TP000019",2021-09-27,NA,4.219561634
"UKENNW_UU_TP000019",2021-10-04,4.57189445,4.395728042
"UKENNW_UU_TP000019",2021-10-11,NA,4.57189445
"UKENNW_UU_TP000019",2021-10-18,4.115143425,4.3435189375
"UKENNW_UU_TP000019",2021-10-25,NA,4.115143425
"UKENNW_UU_TP000019",2021-11-01,4.638963718,4.3770535715
"UKENNW_UU_TP000019",2021-11-08,NA,4.638963718
"UKENNW_UU_TP000019",2021-11-15,3.613664255,4.1263139865
"UKENNW_UU_TP000019",2021-11-22,NA,3.613664255
"UKENNW_UU_TP000019",2021-11-29,4.810958697,4.212311476
"UKENNW_UU_TP000019",2021-12-06,NA,4.810958697
"UKENNW_UU_TP000019",2021-12-13,4.907437331,4.859198014
"UKENNW_UU_TP000019",2021-12-20,NA,4.907437331
"UKENNW_UU_TP000019",2021-12-27,5.473418359,5.190427845
"UKENNW_UU_TP000019",2022-01-03,NA,5.473418359
"UKENNW_UU_TP000019",2022-01-10,4.906550554,5.1899844565
"UKENNW_UU_TP000019",2022-01-17,NA,4.906550554
"UKENNW_UU_TP000019",2022-01-24,4.706351351,4.8064509525
"UKENNW_UU_TP000019",2022-01-31,NA,4.706351351
"UKENNW_UU_TP000019",2022-02-07,4.415462461,4.560906906
"UKENNW_UU_TP000019",2022-02-14,NA,4.415462461
"UKENNW_UU_TP000019",2022-02-21,5.897643121,5.156552791
"UKENNW_UU_TP000019",2022-02-28,NA,5.897643121
"UKENNW_UU_TP000019",2022-03-07,4.244083024,5.0708630725
"UKENNW_UU_TP000019",2022-03-14,NA,4.244083024
"UKENNW_UU_TP000019",2022-03-21,4.674903164,4.459493094
"UKENNW_UU_TP000019",2022-03-28,NA,4.674903164
"UKENNW_UU_TP000023",2021-05-24,NA,NA
"UKENNW_UU_TP000023",2021-05-31,NA,NA
"UKENNW_UU_TP000023",2021-06-07,NA,NA
"UKENNW_UU_TP000023",2021-06-14,NA,NA
"UKENNW_UU_TP000023",2021-06-21,NA,NA
"UKENNW_UU_TP000023",2021-06-28,NA,NA
"UKENNW_UU_TP000023",2021-07-05,NA,NA
"UKENNW_UU_TP000023",2021-07-12,NA,NA
"UKENNW_UU_TP000023",2021-07-19,NA,NA
"UKENNW_UU_TP000023",2021-07-26,NA,NA
"UKENNW_UU_TP000023",2021-08-02,NA,NA
"UKENNW_UU_TP000023",2021-08-09,NA,NA
"UKENNW_UU_TP000023",2021-08-16,NA,NA
"UKENNW_UU_TP000023",2021-08-23,NA,NA
"UKENNW_UU_TP000023",2021-08-30,NA,NA
"UKENNW_UU_TP000023",2021-09-06,NA,NA
"UKENNW_UU_TP000023",2021-09-13,NA,NA
"UKENNW_UU_TP000023",2021-09-20,NA,NA
"UKENNW_UU_TP000023",2021-09-27,NA,NA
"UKENNW_UU_TP000023",2021-10-04,NA,NA
"UKENNW_UU_TP000023",2021-10-11,NA,NA
"UKENNW_UU_TP000023",2021-10-18,NA,NA
"UKENNW_UU_TP000023",2021-10-25,NA,NA
"UKENNW_UU_TP000023",2021-11-01,NA,NA
"UKENNW_UU_TP000023",2021-11-08,NA,NA
"UKENNW_UU_TP000023",2021-11-15,NA,NA
"UKENNW_UU_TP000023",2021-11-22,NA,NA
"UKENNW_UU_TP000023",2021-11-29,NA,NA
"UKENNW_UU_TP000023",2021-12-06,NA,NA
"UKENNW_UU_TP000023",2021-12-13,NA,NA
"UKENNW_UU_TP000023",2021-12-20,5.858047802,5.858047802
"UKENNW_UU_TP000023",2021-12-27,NA,5.858047802
"UKENNW_UU_TP000023",2022-01-03,5.215060164,5.536553983
"UKENNW_UU_TP000023",2022-01-10,NA,5.215060164
"UKENNW_UU_TP000023",2022-01-17,5.237177117,5.2261186405
"UKENNW_UU_TP000023",2022-01-24,NA,5.237177117
"UKENNW_UU_TP000023",2022-01-31,6.529515053,5.883346085
"UKENNW_UU_TP000023",2022-02-07,NA,6.529515053
"UKENNW_UU_TP000023",2022-02-14,5.969476278,6.2494956655
"UKENNW_UU_TP000023",2022-02-21,NA,5.969476278
"UKENNW_UU_TP000023",2022-02-28,6.508717172,6.239096725
"UKENNW_UU_TP000023",2022-03-07,NA,6.508717172
"UKENNW_UU_TP000023",2022-03-14,6.080319225,6.2945181985
"UKENNW_UU_TP000023",2022-03-21,NA,6.080319225
"UKENNW_UU_TP000023",2022-03-28,6.761839323,6.421079274
"UKENNW_UU_TP000024",2021-05-24,NA,NA
"UKENNW_UU_TP000024",2021-05-31,4.925980906,4.925980906
"UKENNW_UU_TP000024",2021-06-07,5.312347155,5.1191640305
"UKENNW_UU_TP000024",2021-06-14,NA,5.1191640305
"UKENNW_UU_TP000024",2021-06-21,NA,5.312347155
"UKENNW_UU_TP000024",2021-06-28,4.953244875,4.953244875
"UKENNW_UU_TP000024",2021-07-05,NA,4.953244875
"UKENNW_UU_TP000024",2021-07-12,4.80801705,4.8806309625
"UKENNW_UU_TP000024",2021-07-19,NA,4.80801705
"UKENNW_UU_TP000024",2021-07-26,4.899737982,4.853877516
"UKENNW_UU_TP000024",2021-08-02,NA,4.899737982
"UKENNW_UU_TP000024",2021-08-09,5.143124195,5.0214310885
"UKENNW_UU_TP000024",2021-08-16,NA,5.143124195
"UKENNW_UU_TP000024",2021-08-23,4.502961774,4.8230429845
"UKENNW_UU_TP000024",2021-08-30,NA,4.502961774
"UKENNW_UU_TP000024",2021-09-06,4.904747338,4.703854556
"UKENNW_UU_TP000024",2021-09-13,NA,4.904747338
"UKENNW_UU_TP000024",2021-09-20,4.957219962,4.93098365
"UKENNW_UU_TP000024",2021-09-27,NA,4.957219962
"UKENNW_UU_TP000024",2021-10-04,4.719599258,4.83840961
"UKENNW_UU_TP000024",2021-10-11,NA,4.719599258
"UKENNW_UU_TP000024",2021-10-18,3.825102312,4.272350785
"UKENNW_UU_TP000024",2021-10-25,NA,3.825102312
"UKENNW_UU_TP000024",2021-11-01,4.047169849,3.9361360805
"UKENNW_UU_TP000024",2021-11-08,NA,4.047169849
"UKENNW_UU_TP000024",2021-11-15,5.294207418,4.6706886335
"UKENNW_UU_TP000024",2021-11-22,NA,5.294207418
"UKENNW_UU_TP000024",2021-11-29,5.438766619,5.3664870185
"UKENNW_UU_TP000024",2021-12-06,NA,5.438766619
"UKENNW_UU_TP000024",2021-12-13,6.030569678,5.7346681485
"UKENNW_UU_TP000024",2021-12-20,NA,6.030569678
"UKENNW_UU_TP000024",2021-12-27,NA,6.030569678
"UKENNW_UU_TP000024",2022-01-03,5.83280684,5.83280684
"UKENNW_UU_TP000024",2022-01-10,5.818196734,5.825501787
"UKENNW_UU_TP000024",2022-01-17,NA,5.825501787
"UKENNW_UU_TP000024",2022-01-24,4.968304996,5.393250865
"UKENNW_UU_TP000024",2022-01-31,NA,4.968304996
"UKENNW_UU_TP000024",2022-02-07,5.184223743,5.0762643695
"UKENNW_UU_TP000024",2022-02-14,NA,5.184223743
"UKENNW_UU_TP000024",2022-02-21,6.44981798,5.8170208615
"UKENNW_UU_TP000024",2022-02-28,NA,6.44981798
"UKENNW_UU_TP000024",2022-03-07,6.116344913,6.2830814465
"UKENNW_UU_TP000024",2022-03-14,NA,6.116344913
"UKENNW_UU_TP000024",2022-03-21,5.619040979,5.867692946
"UKENNW_UU_TP000024",2022-03-28,NA,5.619040979
"UKENNW_UU_TP000026",2021-05-24,NA,NA
"UKENNW_UU_TP000026",2021-05-31,4.316908332,4.316908332
"UKENNW_UU_TP000026",2021-06-07,NA,4.316908332
"UKENNW_UU_TP000026",2021-06-14,4.887295259,4.6021017955
"UKENNW_UU_TP000026",2021-06-21,NA,4.887295259
"UKENNW_UU_TP000026",2021-06-28,5.106185015,4.996740137
"UKENNW_UU_TP000026",2021-07-05,NA,5.106185015
"UKENNW_UU_TP000026",2021-07-12,4.735320946,4.9207529805
"UKENNW_UU_TP000026",2021-07-19,NA,4.735320946
"UKENNW_UU_TP000026",2021-07-26,4.745675831,4.7404983885
"UKENNW_UU_TP000026",2021-08-02,NA,4.745675831
"UKENNW_UU_TP000026",2021-08-09,4.441588562,4.5936321965
"UKENNW_UU_TP000026",2021-08-16,NA,4.441588562
"UKENNW_UU_TP000026",2021-08-23,5.018213666,4.729901114
"UKENNW_UU_TP000026",2021-08-30,NA,5.018213666
"UKENNW_UU_TP000026",2021-09-06,4.992415664,5.005314665
"UKENNW_UU_TP000026",2021-09-13,NA,4.992415664
"UKENNW_UU_TP000026",2021-09-20,2.712566164,3.852490914
"UKENNW_UU_TP000026",2021-09-27,NA,2.712566164
"UKENNW_UU_TP000026",2021-10-04,4.226611371,3.4695887675
"UKENNW_UU_TP000026",2021-10-11,NA,4.226611371
"UKENNW_UU_TP000026",2021-10-18,4.879666445,4.553138908
"UKENNW_UU_TP000026",2021-10-25,NA,4.879666445
"UKENNW_UU_TP000026",2021-11-01,5.19561093,5.0376386875
"UKENNW_UU_TP000026",2021-11-08,NA,5.19561093
"UKENNW_UU_TP000026",2021-11-15,3.449758588,4.322684759
"UKENNW_UU_TP000026",2021-11-22,NA,3.449758588
"UKENNW_UU_TP000026",2021-11-29,5.114130354,4.281944471
"UKENNW_UU_TP000026",2021-12-06,NA,5.114130354
"UKENNW_UU_TP000026",2021-12-13,4.891535621,5.0028329875
"UKENNW_UU_TP000026",2021-12-20,NA,4.891535621
"UKENNW_UU_TP000026",2021-12-27,NA,4.891535621
"UKENNW_UU_TP000026",2022-01-03,5.331022896,5.331022896
"UKENNW_UU_TP000026",2022-01-10,5.60155112,5.466287008
"UKENNW_UU_TP000026",2022-01-17,NA,5.466287008
"UKENNW_UU_TP000026",2022-01-24,5.340910013,5.4712305665
"UKENNW_UU_TP000026",2022-01-31,NA,5.340910013
"UKENNW_UU_TP000026",2022-02-07,5.745598229,5.543254121
"UKENNW_UU_TP000026",2022-02-14,NA,5.745598229
"UKENNW_UU_TP000026",2022-02-21,6.076463241,5.911030735
"UKENNW_UU_TP000026",2022-02-28,NA,6.076463241
"UKENNW_UU_TP000026",2022-03-07,5.726684024,5.9015736325
"UKENNW_UU_TP000026",2022-03-14,NA,5.726684024
"UKENNW_UU_TP000026",2022-03-21,6.187110224,5.956897124
"UKENNW_UU_TP000026",2022-03-28,NA,6.187110224
"UKENNW_UU_TP000027",2021-05-24,NA,NA
"UKENNW_UU_TP000027",2021-05-31,3.247209071,3.247209071
"UKENNW_UU_TP000027",2021-06-07,NA,3.247209071
"UKENNW_UU_TP000027",2021-06-14,5.083587637,4.165398354
"UKENNW_UU_TP000027",2021-06-21,NA,5.083587637
"UKENNW_UU_TP000027",2021-06-28,3.936318398,4.5099530175
"UKENNW_UU_TP000027",2021-07-05,NA,3.936318398
"UKENNW_UU_TP000027",2021-07-12,4.175769931,4.0560441645
"UKENNW_UU_TP000027",2021-07-19,NA,4.175769931
"UKENNW_UU_TP000027",2021-07-26,5.531914677,4.853842304
"UKENNW_UU_TP000027",2021-08-02,NA,5.531914677
"UKENNW_UU_TP000027",2021-08-09,5.076427895,5.304171286
"UKENNW_UU_TP000027",2021-08-16,NA,5.076427895
"UKENNW_UU_TP000027",2021-08-23,5.35475796,5.2155929275
"UKENNW_UU_TP000027",2021-08-30,NA,5.35475796
"UKENNW_UU_TP000027",2021-09-06,5.401560687,5.3781593235
"UKENNW_UU_TP000027",2021-09-13,NA,5.401560687
"UKENNW_UU_TP000027",2021-09-20,4.951771304,5.1766659955
"UKENNW_UU_TP000027",2021-09-27,NA,4.951771304
"UKENNW_UU_TP000027",2021-10-04,5.320384208,5.136077756
"UKENNW_UU_TP000027",2021-10-11,NA,5.320384208
"UKENNW_UU_TP000027",2021-10-18,4.920578153,5.1204811805
"UKENNW_UU_TP000027",2021-10-25,NA,4.920578153
"UKENNW_UU_TP000027",2021-11-01,5.303169222,5.1118736875
"UKENNW_UU_TP000027",2021-11-08,NA,5.303169222
"UKENNW_UU_TP000027",2021-11-15,4.785960134,5.044564678
"UKENNW_UU_TP000027",2021-11-22,NA,4.785960134
"UKENNW_UU_TP000027",2021-11-29,5.188913875,4.9874370045
"UKENNW_UU_TP000027",2021-12-06,NA,5.188913875
"UKENNW_UU_TP000027",2021-12-13,4.708291709,4.948602792
"UKENNW_UU_TP000027",2021-12-20,NA,4.708291709
"UKENNW_UU_TP000027",2021-12-27,5.270130447,4.989211078
"UKENNW_UU_TP000027",2022-01-03,NA,5.270130447
"UKENNW_UU_TP000027",2022-01-10,5.407865795,5.338998121
"UKENNW_UU_TP000027",2022-01-17,NA,5.407865795
"UKENNW_UU_TP000027",2022-01-24,5.569329766,5.4885977805
"UKENNW_UU_TP000027",2022-01-31,NA,5.569329766
"UKENNW_UU_TP000027",2022-02-07,5.702077995,5.6357038805
"UKENNW_UU_TP000027",2022-02-14,NA,5.702077995
"UKENNW_UU_TP000027",2022-02-21,5.677893065,5.68998553
"UKENNW_UU_TP000027",2022-02-28,NA,5.677893065
"UKENNW_UU_TP000027",2022-03-07,5.831553625,5.754723345
"UKENNW_UU_TP000027",2022-03-14,NA,5.831553625
"UKENNW_UU_TP000027",2022-03-21,4.665606362,5.2485799935
"UKENNW_UU_TP000027",2022-03-28,NA,4.665606362
"UKENNW_UU_TP000038",2021-05-24,3.517387493,3.517387493
"UKENNW_UU_TP000038",2021-05-31,NA,3.517387493
"UKENNW_UU_TP000038",2021-06-07,4.546097953,4.031742723
"UKENNW_UU_TP000038",2021-06-14,NA,4.546097953
"UKENNW_UU_TP000038",2021-06-21,4.536069896,4.5410839245
"UKENNW_UU_TP000038",2021-06-28,NA,4.536069896
"UKENNW_UU_TP000038",2021-07-05,NA,4.536069896
"UKENNW_UU_TP000038",2021-07-12,5.478229013,5.478229013
"UKENNW_UU_TP000038",2021-07-19,5.496945077,5.487587045
"UKENNW_UU_TP000038",2021-07-26,NA,5.487587045
"UKENNW_UU_TP000038",2021-08-02,5.577704468,5.5373247725
"UKENNW_UU_TP000038",2021-08-09,NA,5.577704468
"UKENNW_UU_TP000038",2021-08-16,5.183799771,5.3807521195
"UKENNW_UU_TP000038",2021-08-23,NA,5.183799771
"UKENNW_UU_TP000038",2021-08-30,5.610777716,5.3972887435
"UKENNW_UU_TP000038",2021-09-06,NA,5.610777716
"UKENNW_UU_TP000038",2021-09-13,5.369091834,5.489934775
"UKENNW_UU_TP000038",2021-09-20,NA,5.369091834
"UKENNW_UU_TP000038",2021-09-27,6.117143876,5.743117855
"UKENNW_UU_TP000038",2021-10-04,NA,6.117143876
"UKENNW_UU_TP000038",2021-10-11,4.901995562,5.509569719
"UKENNW_UU_TP000038",2021-10-18,NA,4.901995562
"UKENNW_UU_TP000038",2021-10-25,5.915088245,5.4085419035
"UKENNW_UU_TP000038",2021-11-01,NA,5.915088245
"UKENNW_UU_TP000038",2021-11-08,5.074304826,5.4946965355
"UKENNW_UU_TP000038",2021-11-15,NA,5.074304826
"UKENNW_UU_TP000038",2021-11-22,5.026691292,5.050498059
"UKENNW_UU_TP000038",2021-11-29,NA,5.026691292
"UKENNW_UU_TP000038",2021-12-06,5.265005863,5.1458485775
"UKENNW_UU_TP000038",2021-12-13,NA,5.265005863
"UKENNW_UU_TP000038",2021-12-20,NA,5.265005863
"UKENNW_UU_TP000038",2021-12-27,5.395559046,5.395559046
"UKENNW_UU_TP000038",2022-01-03,4.704684399,5.0501217225
"UKENNW_UU_TP000038",2022-01-10,NA,5.0501217225
"UKENNW_UU_TP000038",2022-01-17,NA,4.704684399
"UKENNW_UU_TP000038",2022-01-24,3.621433394,3.621433394
"UKENNW_UU_TP000038",2022-01-31,5.705521515,4.6634774545
"UKENNW_UU_TP000038",2022-02-07,NA,4.6634774545
"UKENNW_UU_TP000038",2022-02-14,NA,5.705521515
"UKENNW_UU_TP000038",2022-02-21,6.676019086,6.676019086
"UKENNW_UU_TP000038",2022-02-28,5.513707596,6.094863341
"UKENNW_UU_TP000038",2022-03-07,NA,6.094863341
"UKENNW_UU_TP000038",2022-03-14,5.214547763,5.3641276795
"UKENNW_UU_TP000038",2022-03-21,NA,5.214547763
"UKENNW_UU_TP000038",2022-03-28,NA,5.214547763
"UKENNW_UU_TP000047",2021-05-24,NA,NA
"UKENNW_UU_TP000047",2021-05-31,NA,NA
"UKENNW_UU_TP000047",2021-06-07,NA,NA
"UKENNW_UU_TP000047",2021-06-14,NA,NA
"UKENNW_UU_TP000047",2021-06-21,NA,NA
"UKENNW_UU_TP000047",2021-06-28,NA,NA
"UKENNW_UU_TP000047",2021-07-05,NA,NA
"UKENNW_UU_TP000047",2021-07-12,NA,NA
"UKENNW_UU_TP000047",2021-07-19,5.020936153,5.020936153
"UKENNW_UU_TP000047",2021-07-26,5.37041574,5.1956759465
"UKENNW_UU_TP000047",2021-08-02,NA,5.1956759465
"UKENNW_UU_TP000047",2021-08-09,NA,5.37041574
"UKENNW_UU_TP000047",2021-08-16,5.628974958,5.628974958
"UKENNW_UU_TP000047",2021-08-23,6.153849286,5.891412122
"UKENNW_UU_TP000047",2021-08-30,NA,5.891412122
"UKENNW_UU_TP000047",2021-09-06,5.751506173,5.9526777295
"UKENNW_UU_TP000047",2021-09-13,NA,5.751506173
"UKENNW_UU_TP000047",2021-09-20,6.097648224,5.9245771985
"UKENNW_UU_TP000047",2021-09-27,NA,6.097648224
"UKENNW_UU_TP000047",2021-10-04,5.730880698,5.914264461
"UKENNW_UU_TP000047",2021-10-11,NA,5.730880698
"UKENNW_UU_TP000047",2021-10-18,5.450004257,5.5904424775
"UKENNW_UU_TP000047",2021-10-25,NA,5.450004257
"UKENNW_UU_TP000047",2021-11-01,5.049301785,5.249653021
"UKENNW_UU_TP000047",2021-11-08,NA,5.049301785
"UKENNW_UU_TP000047",2021-11-15,5.390594306,5.2199480455
"UKENNW_UU_TP000047",2021-11-22,NA,5.390594306
"UKENNW_UU_TP000047",2021-11-29,NA,5.390594306
"UKENNW_UU_TP000047",2021-12-06,6.263781001,6.263781001
"UKENNW_UU_TP000047",2021-12-13,5.696395833,5.980088417
"UKENNW_UU_TP000047",2021-12-20,NA,5.980088417
"UKENNW_UU_TP000047",2021-12-27,NA,5.696395833
"UKENNW_UU_TP000047",2022-01-03,5.633835085,5.633835085
"UKENNW_UU_TP000047",2022-01-10,5.346022465,5.489928775
"UKENNW_UU_TP000047",2022-01-17,NA,5.489928775
"UKENNW_UU_TP000047",2022-01-24,5.877122572,5.6115725185
"UKENNW_UU_TP000047",2022-01-31,NA,5.877122572
"UKENNW_UU_TP000047",2022-02-07,6.299775535,6.0884490535
"UKENNW_UU_TP000047",2022-02-14,NA,6.299775535
"UKENNW_UU_TP000047",2022-02-21,6.502062035,6.400918785
"UKENNW_UU_TP000047",2022-02-28,NA,6.502062035
"UKENNW_UU_TP000047",2022-03-07,6.399324394,6.4506932145
"UKENNW_UU_TP000047",2022-03-14,NA,6.399324394
"UKENNW_UU_TP000047",2022-03-21,6.792277294,6.595800844
"UKENNW_UU_TP000047",2022-03-28,NA,6.792277294
"UKENNW_UU_TP000050",2021-05-24,4.096038701,4.096038701
"UKENNW_UU_TP000050",2021-05-31,NA,4.096038701
"UKENNW_UU_TP000050",2021-06-07,5.173743213,4.634890957
"UKENNW_UU_TP000050",2021-06-14,NA,5.173743213
"UKENNW_UU_TP000050",2021-06-21,5.274374177,5.224058695
"UKENNW_UU_TP000050",2021-06-28,NA,5.274374177
"UKENNW_UU_TP000050",2021-07-05,5.435471542,5.3549228595
"UKENNW_UU_TP000050",2021-07-12,NA,5.435471542
"UKENNW_UU_TP000050",2021-07-19,4.704773561,5.0701225515
"UKENNW_UU_TP000050",2021-07-26,NA,4.704773561
"UKENNW_UU_TP000050",2021-08-02,5.221406038,4.9630897995
"UKENNW_UU_TP000050",2021-08-09,NA,5.221406038
"UKENNW_UU_TP000050",2021-08-16,5.332583786,5.276994912
"UKENNW_UU_TP000050",2021-08-23,NA,5.332583786
"UKENNW_UU_TP000050",2021-08-30,5.229470634,5.28102721
"UKENNW_UU_TP000050",2021-09-06,NA,5.229470634
"UKENNW_UU_TP000050",2021-09-13,5.103635189,5.1665529115
"UKENNW_UU_TP000050",2021-09-20,NA,5.103635189
"UKENNW_UU_TP000050",2021-09-27,4.904426179,5.004030684
"UKENNW_UU_TP000050",2021-10-04,NA,4.904426179
"UKENNW_UU_TP000050",2021-10-11,4.755295184,4.8298606815
"UKENNW_UU_TP000050",2021-10-18,NA,4.755295184
"UKENNW_UU_TP000050",2021-10-25,3.647695708,4.201495446
"UKENNW_UU_TP000050",2021-11-01,NA,3.647695708
"UKENNW_UU_TP000050",2021-11-08,5.489405968,4.568550838
"UKENNW_UU_TP000050",2021-11-15,NA,5.489405968
"UKENNW_UU_TP000050",2021-11-22,3.141164358,4.315285163
"UKENNW_UU_TP000050",2021-11-29,NA,3.141164358
"UKENNW_UU_TP000050",2021-12-06,5.322229166,4.231696762
"UKENNW_UU_TP000050",2021-12-13,NA,5.322229166
"UKENNW_UU_TP000050",2021-12-20,NA,5.322229166
"UKENNW_UU_TP000050",2021-12-27,5.520950132,5.520950132
"UKENNW_UU_TP000050",2022-01-03,4.909201439,5.2150757855
"UKENNW_UU_TP000050",2022-01-10,NA,5.2150757855
"UKENNW_UU_TP000050",2022-01-17,5.319603685,5.114402562
"UKENNW_UU_TP000050",2022-01-24,NA,5.319603685
"UKENNW_UU_TP000050",2022-01-31,5.718114028,5.5188588565
"UKENNW_UU_TP000050",2022-02-07,NA,5.718114028
"UKENNW_UU_TP000050",2022-02-14,5.109946764,5.414030396
"UKENNW_UU_TP000050",2022-02-21,NA,5.109946764
"UKENNW_UU_TP000050",2022-02-28,6.16852821,5.639237487
"UKENNW_UU_TP000050",2022-03-07,NA,6.16852821
"UKENNW_UU_TP000050",2022-03-14,5.159633705,5.6640809575
"UKENNW_UU_TP000050",2022-03-21,NA,5.159633705
"UKENNW_UU_TP000050",2022-03-28,NA,5.159633705
"UKENNW_UU_TP000067",2021-05-24,NA,NA
"UKENNW_UU_TP000067",2021-05-31,4.778652748,4.778652748
"UKENNW_UU_TP000067",2021-06-07,NA,4.778652748
"UKENNW_UU_TP000067",2021-06-14,5.101711922,4.940182335
"UKENNW_UU_TP000067",2021-06-21,NA,5.101711922
"UKENNW_UU_TP000067",2021-06-28,5.108803611,5.1052577665
"UKENNW_UU_TP000067",2021-07-05,NA,5.108803611
"UKENNW_UU_TP000067",2021-07-12,4.276106571,4.692455091
"UKENNW_UU_TP000067",2021-07-19,NA,4.276106571
"UKENNW_UU_TP000067",2021-07-26,5.23519345,4.7556500105
"UKENNW_UU_TP000067",2021-08-02,NA,5.23519345
"UKENNW_UU_TP000067",2021-08-09,5.160775605,5.1979845275
"UKENNW_UU_TP000067",2021-08-16,NA,5.160775605
