"site_code","one_week_date","Log10_NoV_norm","nov_3week","Easting","Northing"
"UKENMI_ST_TP000156",2022-01-24,NA,NA,416499,292356
"UKENMI_ST_TP000163",2022-01-24,5.037780134,4.74510222366667,464729,342221
"UKENMI_ST_TP000164",2022-01-24,5.09697286,4.708241557,433479,295881
"UKENMI_ST_TP000180",2022-01-24,NA,NA,387079,283821
"UKENMI_ST_TP000182",2022-01-24,5.005593048,5.365874714,449419,276351
"UKENMI_ST_TP000184",2022-01-24,5.525633387,4.71768503633333,361299,313701
"UKENMI_ST_TP000186",2022-01-24,5.141598983,4.84683047,487449,405991
"UKENMI_ST_TP000199",2022-01-24,4.821228363,5.28647008533333,408459,262631
"UKENMI_ST_TP000207",2022-01-24,4.56159372,4.86705099066667,387819,339051
"UKENMI_ST_TP000208",2022-01-24,3.790386204,4.32461365966667,378889,204891
"UKENMI_ST_TP000222",2022-01-24,3.38856173,4.214006157,459849,311851
"UKENMI_ST_TP000225",2022-01-24,5.161507354,5.05961842333333,427569,262891
"UKENMI_ST_TP000241",2022-01-24,NA,NA,384619,253411
"UKENMI_ST_TP000256",2022-01-24,4.992771134,5.03072578533333,389929,224861
"UKENNE_NU_TP000012",2022-01-24,4.932919506,4.55253099366667,456119,524091
"UKENNE_NU_TP000028",2022-01-24,NA,NA,441059,556121
"UKENNE_NU_TP000030",2022-01-24,5.122897853,5.51220785,444099,542631
"UKENNE_NU_TP000031",2022-01-24,4.767265716,5.04262504433333,433599,566401
"UKENNE_NU_TP000039",2022-01-24,NA,NA,462098,522827
"UKENNE_NU_TP000046",2022-01-24,5.386565162,5.42568182266667,451989,527651
"UKENNE_NU_TP000048",2022-01-24,6.055738384,5.413498923,432099,550801
"UKENNE_NU_TP000051",2022-01-24,5.581010738,5.637731293,428919,511531
"UKENNE_NU_TP000055",2022-01-24,5.118808417,5.60657490233333,432799,555701
"UKENNE_YW_TP000029",2022-01-24,3.544725736,3.94105714666667,460089,447151
"UKENNE_YW_TP000054",2022-01-24,3.185133108,3.62101362,444556,394415
"UKENNE_YW_TP000057",2022-01-24,5.30568897,5.138142375,439589,391567
"UKENNE_YW_TP000063",2022-01-24,4.710595308,5.035462284,435069,420411
"UKENNE_YW_TP000082",2022-01-24,NA,NA,418979,438751
"UKENNE_YW_TP000086",2022-01-24,5.370465877,5.4613071095,409249,422391
"UKENNE_YW_TP000094",2022-01-24,6.069204952,5.83949255933333,418099,420701
"UKENNE_YW_TP000095",2022-01-24,NA,NA,516284,429068
"UKENNE_YW_TP000096",2022-01-24,5.008097799,4.86815632966667,408519,441231
"UKENNE_YW_TP000098",2022-01-24,NA,NA,434649,430711
"UKENNE_YW_TP000102",2022-01-24,4.252279877,4.74807007466667,437799,407001
"UKENNE_YW_TP000107",2022-01-24,NA,NA,426089,419971
"UKENNE_YW_TP000112",2022-01-24,5.769177584,5.08207596633333,439229,374651
"UKENNE_YW_TP000119",2022-01-24,3.495651677,4.57710972266667,460189,405981
"UKENNE_YW_TP000141",2022-01-24,2.999253691,4.050053284,443369,385781
"UKENNW_UU_TP000012",2022-01-24,4.381968456,5.16669911133333,321942,468543
"UKENNW_UU_TP000017",2022-01-24,NA,NA,332919,389491
"UKENNW_UU_TP000018",2022-01-24,5.537892707,5.29403656933333,360469,429411
"UKENNW_UU_TP000019",2022-01-24,4.706351351,5.02877342133333,376549,404691
"UKENNW_UU_TP000023",2022-01-24,NA,NA,334328,385183
"UKENNW_UU_TP000024",2022-01-24,4.968304996,5.53976952333333,382849,435121
"UKENNW_UU_TP000026",2022-01-24,5.340910013,5.42449467633333,380039,407811
"UKENNW_UU_TP000027",2022-01-24,5.569329766,5.415775336,338811,556534
"UKENNW_UU_TP000038",2022-01-24,3.621433394,4.57389227966667,366639,357111
"UKENNW_UU_TP000047",2022-01-24,5.877122572,5.618993374,342338,374328
"UKENNW_UU_TP000050",2022-01-24,NA,NA,333099,446501
"UKENNW_UU_TP000067",2022-01-24,5.447372625,5.34615625233333,393789,394841
"UKENNW_UU_TP000068",2022-01-24,NA,NA,375619,433371
"UKENNW_UU_TP000076",2022-01-24,5.383858792,5.250680687,345699,458711
"UKENNW_UU_TP000078",2022-01-24,5.4402727,4.85469680866667,365809,399001
"UKENNW_UU_TP000084",2022-01-24,5.684524627,5.446369149,389609,378201
"UKENNW_UU_TP000095",2022-01-24,3.464074923,4.74971684566667,324149,390251
"UKENNW_UU_TP000102",2022-01-24,4.688541554,4.87485761166667,345709,427931
"UKENNW_UU_TP000103",2022-01-24,5.051257167,5.10839245866667,388287,412525
"UKENNW_UU_TP000110",2022-01-24,NA,NA,333486,392845
"UKENNW_UU_TP000115",2022-01-24,5.144729065,4.903920172,353579,395921
"UKENNW_UU_TP000116",2022-01-24,5.542222407,5.340838489,386519,389821
"UKENNW_UU_TP000124",2022-01-24,4.740292919,4.20909552433333,358039,386891
"UKENNW_UU_TP000133",2022-01-24,5.235481481,4.70962598233333,348172,411615
"UKENSO_SW_TP000001",2022-01-24,NA,NA,438718,112480
"UKENSO_SW_TP000004",2022-01-24,4.030300534,4.15284124066667,470951,105443
"UKENSO_SW_TP000008",2022-01-24,4.225282663,4.50612574266667,456846,103242
"UKENSO_SW_TP000011",2022-01-24,4.870444941,5.08608073533333,438275,111125
"UKENSO_SW_TP000013",2022-01-24,3.908390887,4.22204373266667,446839,117931
"UKENSO_SW_TP000016",2022-01-24,NA,NA,460200,85191
"UKENSO_SW_TP000022",2022-01-24,5.115662438,4.95635445366667,633188,162889
"UKENSO_SW_TP000025",2022-01-24,4.66643854,4.985329008,582959,168491
"UKENSO_SW_TP000026",2022-01-24,5.529472507,5.078095054,601950,143308
"UKENSO_SW_TP000028",2022-01-24,5.564574036,4.84526317566667,628575,139968
"UKENSO_SW_TP000030",2022-01-24,5.297862681,5.46575770233333,571975,159382
"UKENSO_SW_TP000033",2022-01-24,5.419527896,4.97483372733333,616939,159720
"UKENSO_SW_TP000083",2022-01-24,NA,NA,517007,103642
"UKENSO_SW_TP000090",2022-01-24,4.919276284,5.49747083733333,499695,103145
"UKENSO_SW_TP000091",2022-01-24,NA,NA,576559,109381
"UKENSW_SWS_TP000002",2022-01-24,5.108230102,5.62591203033333,253327,134309
"UKENSW_SWS_TP000016",2022-01-24,NA,NA,242167,127655
"UKENSW_SWS_TP000024",2022-01-24,5.328323768,5.74832032466667,302457,80397
"UKENSW_SWS_TP000025",2022-01-24,5.248426199,5.82056481033333,182302,32206
"UKENSW_SWS_TP000051",2022-01-24,4.738657863,5.252088674,288249,72051
"UKENSW_SWS_TP000055",2022-01-24,5.849451015,5.35948965733333,206629,52671
"UKENSW_SWS_TP000058",2022-01-24,NA,NA,249776,54024
"UKENSW_SWS_TP000059",2022-01-24,5.406741963,5.52964770966667,252334,56403
"UKENSW_SWS_TP000064",2022-01-24,NA,NA,313655,90455
"UKENSW_SWS_TP000075",2022-01-24,5.321451242,4.600440895,289699,56301
"UKENSW_WXW_TP000004",2022-01-24,2.488326723,3.97411976766667,353294,179291
"UKENSW_WXW_TP000005",2022-01-24,5.641982682,5.49610758033333,369299,168221
"UKENSW_WXW_TP000038",2022-01-24,5.004366759,5.14636512966667,413049,95051
"UKENSW_WXW_TP000086",2022-01-24,4.608219874,5.14805178733333,328049,124551
"UKENSW_WXW_TP000100",2022-01-24,5.256950415,5.37403968133333,331469,156981
"UKENSW_WXW_TP000101",2022-01-24,4.547756214,4.50249797466667,366380,76721
"UKENTH_TWU_TP000010",2022-01-24,NA,NA,478989,214851
"UKENTH_TWU_TP000013",2022-01-24,4.910255568,5.163484988,467999,155201
"UKENTH_TWU_TP000014",2022-01-24,3.323060366,3.77347334466667,545469,181671
"UKENTH_TWU_TP000015",2022-01-24,4.471137275,4.584773788,529519,166319
"UKENTH_TWU_TP000021",2022-01-24,4.162292522,3.87280328433333,513709,201061
"UKENTH_TWU_TP000033",2022-01-24,4.800259251,4.56169308366667,485799,159501
"UKENTH_TWU_TP000050",2022-01-24,5.378319617,5.21543751433333,528799,140201
"UKENTH_TWU_TP000052",2022-01-24,NA,NA,549086,180831
"UKENTH_TWU_TP000054",2022-01-24,4.419607547,4.80101349966667,535659,193171
"UKENTH_TWU_TP000073",2022-01-24,6.292970794,5.68142302066667,500299,151601
"UKENTH_TWU_TP000084",2022-01-24,4.008045721,4.11189539333333,518999,168301
"UKENTH_TWU_TP000100",2022-01-24,4.380643778,4.79044647733333,487709,186961
"UKENTH_TWU_TP000102",2022-01-24,3.941863862,4.11454246866667,555599,176701
"UKENTH_TWU_TP000103",2022-01-24,6.785324036,6.455252939,512349,217841
"UKENTH_TWU_TP000106",2022-01-24,4.487174861,4.394332235,504199,191941
"UKENTH_TWU_TP000113",2022-01-24,3.131982698,3.89402796866667,515409,174721
"UKENTH_TWU_TP000116",2022-01-24,6.360407816,5.99100091733333,449859,166721
"UKENTH_TWU_TP000122",2022-01-24,4.460528468,4.392975727,471099,170701
"UKENTH_TWU_TP000125",2022-01-24,3.465481338,4.044882327,551499,181901
"UKENTH_TWU_TP000126",2022-01-24,4.469483984,4.501925429,539251,209766
"UKENTH_TWU_TP000133",2022-01-24,5.529510794,5.28939935666667,494299,179201
"UKENTH_TWU_TP000139",2022-01-24,5.352053142,5.33328452633333,412709,185801
"UKENTH_TWU_TP000155",2022-01-24,5.649797125,4.37621986666667,503199,157401
"UKENTH_TWU_TP000159",2022-01-24,4.771741273,4.287623731,454389,202231
"UKENAN_AW_TP000016",2022-01-31,NA,NA,508487,249332
"UKENAN_AW_TP000023",2022-01-31,NA,NA,535699,340996
"UKENAN_AW_TP000037",2022-01-31,NA,NA,493847,268578
"UKENAN_AW_TP000050",2022-01-31,NA,NA,547187,261751
"UKENAN_AW_TP000051",2022-01-31,NA,NA,502806,226864
"UKENAN_AW_TP000055",2022-01-31,NA,NA,573806,206725
"UKENAN_AW_TP000063",2022-01-31,NA,NA,602226,223615
"UKENAN_AW_TP000069",2022-01-31,NA,NA,488411,240500
"UKENAN_AW_TP000082",2022-01-31,NA,NA,560459,304206
"UKENAN_AW_TP000107",2022-01-31,NA,NA,481616,261993
"UKENAN_AW_TP000115",2022-01-31,NA,NA,651859,311135
"UKENAN_AW_TP000116",2022-01-31,NA,NA,526212,410959
"UKENAN_AW_TP000144",2022-01-31,NA,NA,617466,241968
"UKENAN_AW_TP000148",2022-01-31,NA,NA,614064,214273
"UKENAN_AW_TP000154",2022-01-31,NA,NA,560275,322372
"UKENAN_AW_TP000161",2022-01-31,NA,NA,499884,370410
"UKENAN_AW_TP000170",2022-01-31,NA,NA,653429,297861
"UKENAN_AW_TP000200",2022-01-31,NA,NA,627841,307418
"UKENAN_AW_TP000210",2022-01-31,NA,NA,521980,298342
"UKENAN_AW_TP000293",2022-01-31,NA,NA,545869,314163
"UKENAN_AW_TP000303",2022-01-31,NA,NA,573699,190651
"UKENAN_AW_TP000307",2022-01-31,NA,NA,587999,187601
"UKENAN_AW_TP000308",2022-01-31,NA,NA,565353,175767
"UKENMI_ST_TP000018",2022-01-31,NA,NA,389999,301651
"UKENMI_ST_TP000036",2022-01-31,NA,NA,395499,322271
"UKENMI_ST_TP000056",2022-01-31,NA,NA,426849,325511
"UKENMI_ST_TP000060",2022-01-31,NA,NA,370979,301401
"UKENMI_ST_TP000062",2022-01-31,NA,NA,419379,291391
"UKENMI_ST_TP000068",2022-01-31,NA,NA,433599,273701
"UKENMI_ST_TP000074",2022-01-31,NA,NA,439359,334491
"UKENMI_ST_TP000099",2022-01-31,NA,NA,380829,216121
"UKENMI_ST_TP000100",2022-01-31,NA,NA,402189,301921
"UKENMI_ST_TP000120",2022-01-31,NA,NA,382559,273751
"UKENMI_ST_TP000137",2022-01-31,NA,NA,453099,321301
"UKENMI_ST_TP000143",2022-01-31,NA,NA,454829,362421
"UKENMI_ST_TP000156",2022-01-31,3.334838924,3.826635905,416499,292356
"UKENMI_ST_TP000163",2022-01-31,NA,NA,464729,342221
"UKENMI_ST_TP000164",2022-01-31,NA,NA,433479,295881
"UKENMI_ST_TP000180",2022-01-31,5.679089654,4.64449736,387079,283821
"UKENMI_ST_TP000182",2022-01-31,NA,NA,449419,276351
"UKENMI_ST_TP000184",2022-01-31,NA,NA,361299,313701
"UKENMI_ST_TP000186",2022-01-31,NA,NA,487449,405991
"UKENMI_ST_TP000199",2022-01-31,NA,NA,408459,262631
"UKENMI_ST_TP000207",2022-01-31,NA,NA,387819,339051
"UKENMI_ST_TP000208",2022-01-31,NA,NA,378889,204891
"UKENMI_ST_TP000222",2022-01-31,NA,NA,459849,311851
"UKENMI_ST_TP000225",2022-01-31,NA,NA,427569,262891
"UKENMI_ST_TP000241",2022-01-31,5.453756041,4.985207884,384619,253411
"UKENMI_ST_TP000256",2022-01-31,NA,NA,389929,224861
"UKENNE_NU_TP000012",2022-01-31,NA,NA,456119,524091
"UKENNE_NU_TP000028",2022-01-31,4.455233572,4.992751276,441059,556121
"UKENNE_NU_TP000030",2022-01-31,NA,NA,444099,542631
"UKENNE_NU_TP000031",2022-01-31,NA,NA,433599,566401
"UKENNE_NU_TP000039",2022-01-31,5.917503544,5.20905951133333,462098,522827
"UKENNE_NU_TP000046",2022-01-31,NA,NA,451989,527651
"UKENNE_NU_TP000048",2022-01-31,NA,NA,432099,550801
"UKENNE_NU_TP000051",2022-01-31,NA,NA,428919,511531
"UKENNE_NU_TP000055",2022-01-31,NA,NA,432799,555701
"UKENNE_YW_TP000029",2022-01-31,NA,NA,460089,447151
"UKENNE_YW_TP000054",2022-01-31,NA,NA,444556,394415
"UKENNE_YW_TP000057",2022-01-31,NA,NA,439589,391567
"UKENNE_YW_TP000063",2022-01-31,NA,NA,435069,420411
"UKENNE_YW_TP000082",2022-01-31,4.549278318,3.96945361533333,418979,438751
"UKENNE_YW_TP000086",2022-01-31,NA,NA,409249,422391
"UKENNE_YW_TP000094",2022-01-31,NA,NA,418099,420701
"UKENNE_YW_TP000095",2022-01-31,4.219304823,3.997804419,516284,429068
"UKENNE_YW_TP000096",2022-01-31,NA,NA,408519,441231
"UKENNE_YW_TP000098",2022-01-31,3.363673694,3.442253913,434649,430711
"UKENNE_YW_TP000102",2022-01-31,NA,NA,437799,407001
"UKENNE_YW_TP000107",2022-01-31,3.108071611,3.82410540366667,426089,419971
"UKENNE_YW_TP000112",2022-01-31,NA,NA,439229,374651
"UKENNE_YW_TP000119",2022-01-31,NA,NA,460189,405981
"UKENNE_YW_TP000141",2022-01-31,NA,NA,443369,385781
"UKENNW_UU_TP000012",2022-01-31,NA,NA,321942,468543
"UKENNW_UU_TP000017",2022-01-31,5.957910281,5.601769706,332919,389491
"UKENNW_UU_TP000018",2022-01-31,NA,NA,360469,429411
"UKENNW_UU_TP000019",2022-01-31,NA,NA,376549,404691
"UKENNW_UU_TP000023",2022-01-31,6.529515053,5.66058411133333,334328,385183
"UKENNW_UU_TP000024",2022-01-31,NA,NA,382849,435121
"UKENNW_UU_TP000026",2022-01-31,NA,NA,380039,407811
"UKENNW_UU_TP000027",2022-01-31,NA,NA,338811,556534
"UKENNW_UU_TP000038",2022-01-31,5.705521515,4.67721310266667,366639,357111
"UKENNW_UU_TP000047",2022-01-31,NA,NA,342338,374328
"UKENNW_UU_TP000050",2022-01-31,5.718114028,5.31563971733333,333099,446501
"UKENNW_UU_TP000067",2022-01-31,NA,NA,393789,394841
"UKENNW_UU_TP000068",2022-01-31,5.487985378,5.45825988566667,375619,433371
"UKENNW_UU_TP000076",2022-01-31,NA,NA,345699,458711
"UKENNW_UU_TP000078",2022-01-31,NA,NA,365809,399001
"UKENNW_UU_TP000084",2022-01-31,NA,NA,389609,378201
"UKENNW_UU_TP000095",2022-01-31,NA,NA,324149,390251
"UKENNW_UU_TP000102",2022-01-31,NA,NA,345709,427931
"UKENNW_UU_TP000103",2022-01-31,NA,NA,388287,412525
"UKENNW_UU_TP000110",2022-01-31,4.150197977,4.219283429,333486,392845
"UKENNW_UU_TP000115",2022-01-31,NA,NA,353579,395921
"UKENNW_UU_TP000116",2022-01-31,5.762018972,5.37644978933333,386519,389821
"UKENNW_UU_TP000124",2022-01-31,NA,NA,358039,386891
"UKENNW_UU_TP000133",2022-01-31,NA,NA,348172,411615
"UKENSO_SW_TP000001",2022-01-31,6.08710977,5.44739236933333,438718,112480
"UKENSO_SW_TP000004",2022-01-31,NA,NA,470951,105443
"UKENSO_SW_TP000008",2022-01-31,NA,NA,456846,103242
"UKENSO_SW_TP000011",2022-01-31,NA,NA,438275,111125
"UKENSO_SW_TP000013",2022-01-31,NA,NA,446839,117931
"UKENSO_SW_TP000016",2022-01-31,3.967321496,4.12896992466667,460200,85191
"UKENSO_SW_TP000022",2022-01-31,NA,NA,633188,162889
"UKENSO_SW_TP000025",2022-01-31,NA,NA,582959,168491
"UKENSO_SW_TP000026",2022-01-31,NA,NA,601950,143308
"UKENSO_SW_TP000028",2022-01-31,NA,NA,628575,139968
"UKENSO_SW_TP000030",2022-01-31,NA,NA,571975,159382
"UKENSO_SW_TP000033",2022-01-31,NA,NA,616939,159720
"UKENSO_SW_TP000083",2022-01-31,3.841895515,4.901592429,517007,103642
"UKENSO_SW_TP000090",2022-01-31,NA,NA,499695,103145
"UKENSO_SW_TP000091",2022-01-31,5.863471372,5.35583729433333,576559,109381
"UKENSW_SWS_TP000002",2022-01-31,NA,NA,253327,134309
"UKENSW_SWS_TP000016",2022-01-31,5.639577066,5.04107777133333,242167,127655
"UKENSW_SWS_TP000024",2022-01-31,NA,NA,302457,80397
"UKENSW_SWS_TP000025",2022-01-31,NA,NA,182302,32206
"UKENSW_SWS_TP000051",2022-01-31,NA,NA,288249,72051
"UKENSW_SWS_TP000055",2022-01-31,NA,NA,206629,52671
"UKENSW_SWS_TP000058",2022-01-31,5.058011071,4.95960151333333,249776,54024
"UKENSW_SWS_TP000059",2022-01-31,NA,NA,252334,56403
"UKENSW_SWS_TP000064",2022-01-31,5.490514734,5.354608815,313655,90455
"UKENSW_SWS_TP000075",2022-01-31,NA,NA,289699,56301
"UKENSW_WXW_TP000004",2022-01-31,NA,NA,353294,179291
"UKENSW_WXW_TP000005",2022-01-31,NA,NA,369299,168221
"UKENSW_WXW_TP000038",2022-01-31,NA,NA,413049,95051
"UKENSW_WXW_TP000086",2022-01-31,NA,NA,328049,124551
"UKENSW_WXW_TP000100",2022-01-31,NA,NA,331469,156981
"UKENSW_WXW_TP000101",2022-01-31,NA,NA,366380,76721
"UKENTH_TWU_TP000010",2022-01-31,NA,NA,478989,214851
"UKENTH_TWU_TP000013",2022-01-31,NA,NA,467999,155201
"UKENTH_TWU_TP000014",2022-01-31,NA,NA,545469,181671
"UKENTH_TWU_TP000015",2022-01-31,NA,NA,529519,166319
"UKENTH_TWU_TP000021",2022-01-31,NA,NA,513709,201061
"UKENTH_TWU_TP000033",2022-01-31,NA,NA,485799,159501
"UKENTH_TWU_TP000050",2022-01-31,NA,NA,528799,140201
"UKENTH_TWU_TP000052",2022-01-31,4.555481275,3.82442284,549086,180831
"UKENTH_TWU_TP000054",2022-01-31,NA,NA,535659,193171
"UKENTH_TWU_TP000073",2022-01-31,NA,NA,500299,151601
"UKENTH_TWU_TP000084",2022-01-31,NA,NA,518999,168301
"UKENTH_TWU_TP000100",2022-01-31,NA,NA,487709,186961
"UKENTH_TWU_TP000102",2022-01-31,NA,NA,555599,176701
"UKENTH_TWU_TP000103",2022-01-31,NA,NA,512349,217841
"UKENTH_TWU_TP000106",2022-01-31,NA,NA,504199,191941
"UKENTH_TWU_TP000113",2022-01-31,NA,NA,515409,174721
"UKENTH_TWU_TP000116",2022-01-31,NA,NA,449859,166721
"UKENTH_TWU_TP000122",2022-01-31,NA,NA,471099,170701
"UKENTH_TWU_TP000125",2022-01-31,NA,NA,551499,181901
"UKENTH_TWU_TP000126",2022-01-31,NA,NA,539251,209766
"UKENTH_TWU_TP000133",2022-01-31,NA,NA,494299,179201
"UKENTH_TWU_TP000139",2022-01-31,NA,NA,412709,185801
"UKENTH_TWU_TP000155",2022-01-31,NA,NA,503199,157401
"UKENTH_TWU_TP000159",2022-01-31,NA,NA,454389,202231
"UKENAN_AW_TP000016",2022-02-07,5.473430513,4.75035831866667,508487,249332
"UKENAN_AW_TP000023",2022-02-07,5.359680266,4.91551270433333,535699,340996
"UKENAN_AW_TP000037",2022-02-07,5.245269379,4.51255867733333,493847,268578
"UKENAN_AW_TP000050",2022-02-07,5.528363757,5.44555828066667,547187,261751
"UKENAN_AW_TP000051",2022-02-07,6.655031988,6.09471083533333,502806,226864
"UKENAN_AW_TP000055",2022-02-07,5.996806222,5.259938454,573806,206725
"UKENAN_AW_TP000063",2022-02-07,4.313849885,4.57837442533333,602226,223615
"UKENAN_AW_TP000069",2022-02-07,5.06197873,3.836608801,488411,240500
"UKENAN_AW_TP000082",2022-02-07,5.937610744,5.27582308166667,560459,304206
"UKENAN_AW_TP000107",2022-02-07,5.634900504,4.545398817,481616,261993
"UKENAN_AW_TP000115",2022-02-07,5.674939898,5.42215745066667,651859,311135
"UKENAN_AW_TP000116",2022-02-07,4.780158755,4.55507074766667,526212,410959
"UKENAN_AW_TP000144",2022-02-07,5.387087409,4.96542889466667,617466,241968
"UKENAN_AW_TP000148",2022-02-07,5.972001797,6.10395125666667,614064,214273
"UKENAN_AW_TP000154",2022-02-07,6.069521716,6.096057304,560275,322372
"UKENAN_AW_TP000161",2022-02-07,5.416199022,4.97820337466667,499884,370410
"UKENAN_AW_TP000170",2022-02-07,6.435970107,5.97076263066667,653429,297861
"UKENAN_AW_TP000200",2022-02-07,4.957020001,4.58731884666667,627841,307418
"UKENAN_AW_TP000210",2022-02-07,3.16787207,3.41655324766667,521980,298342
"UKENAN_AW_TP000293",2022-02-07,5.173375723,4.562899233,545869,314163
"UKENAN_AW_TP000303",2022-02-07,5.174020856,5.33480608066667,573699,190651
"UKENAN_AW_TP000307",2022-02-07,3.989561588,4.428209246,587999,187601
"UKENAN_AW_TP000308",2022-02-07,5.932570411,5.02295682766667,565353,175767
"UKENMI_ST_TP000018",2022-02-07,5.10199741,4.93026172,389999,301651
"UKENMI_ST_TP000036",2022-02-07,5.441306324,5.671450286,395499,322271
"UKENMI_ST_TP000056",2022-02-07,4.878933181,4.21453986833333,426849,325511
"UKENMI_ST_TP000060",2022-02-07,5.406175532,4.88877605366667,370979,301401
"UKENMI_ST_TP000062",2022-02-07,5.386695444,4.898411923,419379,291391
"UKENMI_ST_TP000068",2022-02-07,4.297444873,4.401594909,433599,273701
"UKENMI_ST_TP000074",2022-02-07,5.133835089,4.85150704366667,439359,334491
"UKENMI_ST_TP000099",2022-02-07,5.374284528,5.052734158,380829,216121
"UKENMI_ST_TP000100",2022-02-07,5.711662412,4.83473521533333,402189,301921
"UKENMI_ST_TP000120",2022-02-07,4.803913058,4.87974833633333,382559,273751
"UKENMI_ST_TP000137",2022-02-07,3.540661321,4.36951465166667,453099,321301
"UKENMI_ST_TP000143",2022-02-07,5.497787922,5.69668431833333,454829,362421
"UKENMI_ST_TP000156",2022-02-07,NA,NA,416499,292356
"UKENMI_ST_TP000163",2022-02-07,4.951428468,4.91154170366667,464729,342221
"UKENMI_ST_TP000164",2022-02-07,5.074480413,4.63129645133333,433479,295881
"UKENMI_ST_TP000180",2022-02-07,NA,NA,387079,283821
"UKENMI_ST_TP000182",2022-02-07,5.619273843,5.35716067266667,449419,276351
"UKENMI_ST_TP000184",2022-02-07,5.545046641,4.77248637433333,361299,313701
"UKENMI_ST_TP000186",2022-02-07,5.217372226,4.77036168066667,487449,405991
"UKENMI_ST_TP000199",2022-02-07,NA,NA,408459,262631
"UKENMI_ST_TP000207",2022-02-07,5.014250283,4.74771628666667,387819,339051
"UKENMI_ST_TP000208",2022-02-07,5.295053712,4.69530474066667,378889,204891
"UKENMI_ST_TP000222",2022-02-07,4.165151417,3.89289471566667,459849,311851
"UKENMI_ST_TP000225",2022-02-07,5.396804477,4.966314287,427569,262891
"UKENMI_ST_TP000241",2022-02-07,NA,NA,384619,253411
"UKENMI_ST_TP000256",2022-02-07,5.498835259,5.20724508,389929,224861
"UKENNE_NU_TP000012",2022-02-07,2.996223554,4.415073533,456119,524091
"UKENNE_NU_TP000028",2022-02-07,NA,NA,441059,556121
"UKENNE_NU_TP000030",2022-02-07,5.555020671,5.36723585666667,444099,542631
"UKENNE_NU_TP000031",2022-02-07,2.408315622,4.07049931933333,433599,566401
"UKENNE_NU_TP000039",2022-02-07,NA,NA,462098,522827
"UKENNE_NU_TP000046",2022-02-07,4.838510814,5.158217602,451989,527651
"UKENNE_NU_TP000048",2022-02-07,5.336016999,5.454754586,432099,550801
"UKENNE_NU_TP000051",2022-02-07,3.203879475,4.819984898,428919,511531
"UKENNE_NU_TP000055",2022-02-07,5.363742637,5.32669771533333,432799,555701
"UKENNE_YW_TP000029",2022-02-07,4.590483307,4.13756074566667,460089,447151
"UKENNE_YW_TP000054",2022-02-07,5.836379289,4.359468843,444556,394415
"UKENNE_YW_TP000057",2022-02-07,5.355037353,5.27495047466667,439589,391567
"UKENNE_YW_TP000063",2022-02-07,4.802738652,4.72468108166667,435069,420411
"UKENNE_YW_TP000082",2022-02-07,NA,NA,418979,438751
"UKENNE_YW_TP000086",2022-02-07,6.083062014,5.66855874433333,409249,422391
"UKENNE_YW_TP000094",2022-02-07,4.8857509,5.45286632466667,418099,420701
"UKENNE_YW_TP000095",2022-02-07,NA,NA,516284,429068
"UKENNE_YW_TP000096",2022-02-07,5.792041952,5.23309216466667,408519,441231
"UKENNE_YW_TP000098",2022-02-07,NA,NA,434649,430711
"UKENNE_YW_TP000102",2022-02-07,6.080100666,4.884492098,437799,407001
"UKENNE_YW_TP000107",2022-02-07,NA,NA,426089,419971
"UKENNE_YW_TP000112",2022-02-07,5.12892045,5.07888656766667,439229,374651
"UKENNE_YW_TP000119",2022-02-07,5.649401782,4.58004550933333,460189,405981
"UKENNE_YW_TP000141",2022-02-07,3.975954624,4.039425484,443369,385781
"UKENNW_UU_TP000012",2022-02-07,5.029070277,4.968511968,321942,468543
"UKENNW_UU_TP000017",2022-02-07,NA,NA,332919,389491
"UKENNW_UU_TP000018",2022-02-07,5.394201483,5.15628444766667,360469,429411
